"aX,aY,aZ,gX,gY,gZ"
"0.910889,-0.000854,0.422363,-0.244141,0.061035,-0.549316"
"0.909790,0.002808,0.437012,-2.441406,-0.366211,0.244141"
"0.910400,0.004883,0.432739,-4.821777,-0.427246,0.976562"
"0.908936,0.009888,0.434448,-1.708984,-0.610352,1.159668"
"0.911743,0.013550,0.429077,1.098633,-0.305176,0.732422"
"0.909912,0.009399,0.420898,1.220703,0.366211,-0.183105"
"0.912476,0.007690,0.422974,0.488281,0.488281,-0.610352"
"0.907959,0.009277,0.426392,0.061035,0.610352,-0.610352"
"0.902100,0.011353,0.429443,-2.319336,0.305176,-0.549316"
"0.904053,0.010986,0.434326,0.183105,-1.098633,-0.793457"
"0.906860,0.006592,0.438232,1.770019,-1.220703,-0.854492"
"0.908447,0.006958,0.428101,2.563476,-0.488281,-0.366211"
"0.910889,0.006958,0.426880,1.586914,-0.610352,-0.610352"
"0.915771,0.000854,0.427734,0.671387,-0.122070,-0.488281"
"0.911987,0.005005,0.429443,-0.793457,0.305176,-0.061035"
"0.911377,0.009521,0.432251,-1.159668,0.793457,-0.244141"
"0.904175,0.006226,0.423950,-0.854492,1.220703,-0.549316"
"0.904053,0.005371,0.418945,-1.770019,0.671387,-0.305176"
"0.912231,0.000610,0.425903,-2.929687,-0.244141,-0.183105"
"0.913086,0.005737,0.430664,-1.708984,-0.793457,0.549316"
"0.906372,0.013062,0.426880,-1.770019,-0.488281,0.915527"
"0.904541,0.015503,0.430786,0.305176,-0.549316,0.122070"
"0.910522,0.009521,0.440186,1.464844,0.000000,-0.366211"
"0.919067,0.003906,0.441406,1.403808,1.464844,-0.366211"
"0.916992,0.001953,0.433838,0.732422,2.563476,0.122070"
"0.910645,0.000244,0.413696,0.244141,2.746582,0.427246"
"0.911865,0.005127,0.419800,-3.173828,1.586914,1.037598"
"0.913330,0.011353,0.436035,-3.173828,0.488281,1.281738"
"0.908569,0.015991,0.454834,-0.305176,1.281738,0.976562"
