aX,aY,aZ,gX,gY,gZ
-0.198730,0.951294,-0.257813,21.545408,-25.756834,10.681151
-0.195557,0.961304,-0.260132,27.038572,-27.954100,8.605957
-0.203125,0.965942,-0.169189,26.428221,-32.043457,8.300781
-0.205078,0.966064,-0.142456,19.165039,-26.733397,8.300781
-0.206421,0.936523,-0.193481,23.681639,-22.888182,8.911133
-0.209595,0.951416,-0.208984,24.841307,-23.742674,9.338379
-0.208740,0.906494,-0.171631,17.150879,-26.306150,8.483887
-0.218140,0.934204,-0.138916,15.319823,-26.245115,12.817382
-0.235596,1.022095,-0.104248,16.540527,-23.620604,12.268065
-0.228760,0.949341,-0.112915,5.676269,-17.395020,7.812500
-0.230713,0.942871,-0.166138,13.488769,-17.089844,10.742187
-0.253784,1.016357,-0.098145,22.216795,-23.315428,10.314940
-0.238525,0.960937,-0.054565,17.761230,-21.667479,7.507324
-0.231201,0.963501,-0.036011,11.657714,-19.470215,9.277344
-0.232910,0.982300,-0.000977,18.127441,-16.967773,10.070800
-0.239136,0.960449,0.039429,12.573241,-9.704590,9.826660
-0.252197,0.979980,-0.018311,8.789063,-7.019042,9.582520
-0.257568,0.982910,0.012329,8.056641,-8.911133,8.056641
-0.260254,1.007568,0.044800,0.915527,-5.859375,8.056641
-0.261230,1.038574,0.029785,1.464844,-2.563476,5.920410
-0.267212,0.989014,0.039429,9.094238,0.122070,1.647949
-0.267822,0.986694,0.029297,12.695312,4.577637,2.319336
-0.264648,0.995850,-0.015381,9.643555,6.347656,2.868652
-0.267212,1.030884,0.012817,0.000000,6.408691,1.037598

-0.225830,0.950439,-0.313354,24.108885,-26.611326,12.023925
-0.228149,0.983032,-0.202026,22.949217,-31.738279,10.681151
-0.218750,0.946045,-0.175293,24.353025,-31.372068,7.629394
-0.212280,0.961182,-0.220215,31.494139,-26.367186,10.437011
-0.200684,0.995483,-0.253052,30.090330,-26.916502,10.070800
-0.209595,0.990356,-0.214355,20.874022,-29.357908,7.202148
-0.215698,0.969849,-0.213745,15.686034,-29.174803,5.798339
-0.232666,0.972656,-0.222290,14.282226,-33.386230,6.469726
-0.241455,0.959229,-0.144775,17.517090,-36.804199,5.920410
-0.243042,0.970215,-0.038818,23.803709,-36.499023,6.164550
-0.240601,0.952271,-0.017944,24.230955,-28.198240,5.004883
-0.234741,0.915527,-0.024048,21.850584,-24.414061,5.676269
-0.241577,0.967285,-0.069946,16.174316,-19.653320,8.728027
-0.242920,0.975220,-0.070190,12.207030,-17.639160,6.896972
-0.244385,0.950806,-0.118164,8.117676,-17.211914,7.873535
-0.249756,0.980835,-0.098389,6.713867,-18.554687,8.666992
-0.244629,0.989136,0.010376,7.934570,-19.836426,7.568359
-0.239502,0.971680,0.019531,13.916015,-12.390136,6.164550
-0.235962,0.963379,-0.040283,15.258788,-8.911133,7.019042
-0.241211,1.000488,-0.079224,10.375976,-6.347656,7.385253
-0.247192,0.988647,-0.084473,6.835937,-5.981445,4.089355
-0.259033,0.996704,-0.130493,6.713867,-5.493164,3.845215
-0.280273,1.014771,-0.098389,6.042480,-10.192870,2.136230
-0.285400,1.014282,-0.019287,5.798339,-14.221190,-0.061035
-0.267700,0.983032,0.053711,4.821777,-6.713867,-0.366211
-0.253174,0.987793,-0.015991,4.089355,-4.211426,-0.366211
-0.262085,0.993408,-0.006348,5.126953,-3.723144,-1.586914
-0.261230,0.988647,0.005127,0.976562,-2.746582,-2.868652
-0.257202,0.981689,0.068237,-2.624511,-1.403808,-3.479004
-0.255981,0.985352,0.052734,-6.042480,6.347656,-3.967285
-0.248657,0.977661,-0.032349,-11.108397,12.817382,-3.784179
-0.246826,0.992432,-0.053589,-14.099120,12.756347,-4.028320
-0.239502,0.990723,-0.062500,-14.465331,13.000487,-5.798339
-0.228760,0.956299,-0.098999,-12.878417,13.610839,-7.751464
-0.228271,0.960327,-0.089966,-10.925292,10.559081,-7.385253
-0.237915,0.949585,0.003540,-14.770507,14.343261,-8.056641
-0.236938,0.934570,-0.045166,-17.761230,19.836426,-6.958007
-0.229370,0.976074,-0.178589,-19.226074,25.451658,-4.943848
-0.226807,0.987183,-0.201904,-18.798828,21.484373,-6.774902
-0.226562,0.981079,-0.176636,-5.615234,21.240232,-8.728027
-0.228027,0.971680,-0.170288,6.225585,21.667479,-8.605957
-0.244385,0.978882,-0.112671,11.657714,19.348145,-8.605957
-0.247437,0.989502,-0.096313,-13.488769,17.272949,-9.704590
-0.253418,0.995972,-0.058105,-34.851074,18.066406,-13.977050
-0.245728,0.953125,-0.099854,-32.836914,22.827147,-14.831542
-0.225342,0.967651,-0.209839,-28.869627,29.418943,-12.145995
-0.223511,0.973877,-0.231812,-20.446775,22.888182,-13.061522
-0.231323,0.980225,-0.153442,-8.789063,18.615723,-13.671874
-0.228149,0.993408,-0.035889,-3.662109,17.822266,-15.014647
-0.221191,0.992310,-0.041016,-18.188477,28.930662,-18.371582
-0.206787,0.933594,-0.183594,-32.348633,34.667969,-17.700195
-0.190430,0.992432,-0.312622,-32.104492,33.874512,-16.479492
-0.199585,0.987305,-0.310791,-22.094725,25.146482,-21.484373
-0.201782,0.942017,-0.263184,9.155273,20.202635,-22.827147
-0.184692,0.898193,-0.155029,7.080078,21.362303,-13.977050
-0.172119,0.931152,-0.126221,-14.831542,24.963377,-11.962890
-0.156494,0.929199,-0.337402,-41.015621,37.475586,-9.338379
-0.152222,0.944824,-0.389160,-41.809078,33.813477,-9.521484
-0.147827,0.949463,-0.396362,-31.494139,22.399900,-12.939452
-0.140015,0.918701,-0.304443,-25.817869,19.348145,-13.610839
-0.127930,0.882935,-0.403198,-12.756347,24.230955,-10.742187
-0.125366,0.890869,-0.464355,-7.568359,21.850584,-3.723144
-0.129272,0.969849,-0.484985,-9.765625,10.681151,-4.394531
-0.134644,0.920044,-0.387573,-13.061522,6.530761,-6.408691
-0.129883,0.929932,-0.403809,-16.418457,7.751464,-4.089355
-0.127808,0.935791,-0.431152,-11.840819,5.126953,-4.272461
-0.123169,0.877563,-0.429687,-4.333496,-2.136230,-2.990722
-0.129272,0.904175,-0.401733,-1.464844,-4.028320,-0.671387
-0.124390,0.859497,-0.433838,3.173828,-4.394531,0.732422
-0.126953,0.882690,-0.444824,2.197266,-7.324218,6.164550
-0.135498,0.925415,-0.422485,0.793457,-9.887695,6.286621
-0.117310,0.908325,-0.381470,0.244141,-13.610839,4.455566
-0.120605,0.919800,-0.407471,5.737304,-15.197753,6.896972
-0.126343,0.938354,-0.400635,12.268065,-19.409180,8.239746
-0.133057,0.926392,-0.400879,16.784668,-20.874022,7.995605
-0.151733,0.947510,-0.362549,24.169920,-25.817869,9.460449
-0.173828,0.981323,-0.300415,25.939939,-30.334471,8.300781
-0.181152,0.976929,-0.261963,22.827147,-30.517576,6.408691
-0.178711,0.953369,-0.282593,22.460936,-26.916502,8.850098
-0.185059,1.015869,-0.306274,20.996092,-28.747557,10.803222
-0.189331,0.990356,-0.271484,19.775391,-36.499023,3.173828
-0.197510,0.940552,-0.165894,17.272949,-37.170410,3.967285
-0.196167,0.961670,-0.178467,20.690916,-31.738279,8.300781
-0.195801,0.980835,-0.144043,31.127928,-30.639647,8.605957
-0.195068,0.990601,-0.135620,28.564451,-26.489256,5.493164
-0.197021,0.946045,-0.197876,22.583006,-24.475096,3.967285
-0.204224,0.993286,-0.209473,22.155760,-27.221678,6.164550
-0.206543,0.975220,-0.112793,20.446775,-32.531738,4.455566
-0.206787,0.973022,-0.084229,14.221190,-29.235838,4.638672
-0.196167,0.971680,-0.102295,15.747069,-26.611326,3.967285
-0.183228,0.942017,-0.044434,18.798828,-25.512693,3.417969
-0.179810,0.957764,-0.051392,16.479492,-19.042969,5.798339
-0.184326,0.941528,-0.103882,9.765625,-15.747069,7.629394
-0.182983,0.995850,-0.133179,7.507324,-14.770507,9.094238
-0.184204,0.970093,-0.088379,10.131835,-17.150879,7.019042
-0.186646,0.960449,-0.037109,10.192870,-16.418457,6.469726
-0.188599,0.953735,-0.079712,10.620116,-11.535644,7.507324
-0.197388,0.984009,-0.080200,12.023925,-12.451171,7.934570
-0.207520,1.032837,-0.056030,10.620116,-11.535644,7.141113
-0.206055,1.039429,-0.089966,8.361816,-7.141113,2.624511
-0.198853,0.973267,-0.124146,9.582520,-7.934570,0.793457
-0.197144,0.963745,-0.095215,8.605957,-10.620116,2.075195
-0.204224,0.950073,-0.077515,1.892090,-10.742187,4.455566
-0.208618,0.980591,-0.024414,1.403808,-12.756347,6.530761
-0.203735,0.995605,0.012085,4.211426,-9.338379,4.089355
-0.202637,0.994629,-0.035156,5.676269,-2.075195,2.258301
-0.206665,1.024048,-0.028809,-2.624511,-0.122070,1.159668
-0.216431,1.011963,-0.041626,-7.873535,2.380371,-2.441406
-0.217896,1.005493,-0.056763,-6.591796,3.051758,-2.685547
-0.203613,0.999878,-0.063110,-1.586914,3.723144,-2.746582
-0.196533,1.001831,-0.053345,-0.549316,3.051758,-2.868652
-0.197510,1.005981,0.016479,-2.197266,3.540039,-3.295898
-0.205566,0.974976,0.011108,-7.812500,10.131835,-5.432128
-0.193115,0.968994,-0.113770,-13.305663,17.395020,-5.310058
-0.191895,0.969971,-0.162720,-17.333984,14.831542,-6.530761
-0.193726,0.975220,-0.147461,-22.583006,9.704590,-6.896972
-0.197998,1.001099,-0.084961,-20.263670,9.155273,-7.324218
-0.192871,1.007935,-0.043335,-11.169433,12.512206,-8.972168
-0.185059,1.001221,-0.108521,-14.038085,23.071287,-11.352538
-0.170654,0.955078,-0.262329,-20.751951,19.531250,-12.268065
-0.161621,0.950195,-0.254761,-21.850584,14.404296,-11.657714
-0.166382,0.967896,-0.165771,-22.399900,6.347656,-11.596679
-0.171143,0.976929,-0.115845,-14.160155,7.751464,-11.596679
-0.177856,0.960815,-0.078125,-7.263183,18.981934,-10.070800
-0.176025,0.997559,-0.227905,-3.479004,23.925779,-8.117676
-0.167603,1.001221,-0.273315,-1.159668,17.761230,-10.925292
-0.159912,0.920898,-0.165527,-20.568846,9.399414,-9.887695
-0.162720,1.008423,-0.158325,-25.390623,11.535644,-8.605957

-0.159790,0.942505,-0.104614,19.226074,-27.770994,11.352538
-0.157959,0.973511,-0.104370,20.812986,-21.789549,13.061522
-0.150513,1.038696,-0.248291,26.306150,-13.488769,13.549804
-0.154175,0.983398,-0.201538,23.437498,-23.071287,6.408691
-0.155762,0.952515,-0.169922,12.634276,-25.817869,6.286621
-0.155029,0.939575,-0.200684,12.573241,-25.329588,8.117676
-0.167725,0.957642,-0.122559,18.188477,-29.968260,11.169433
-0.172607,0.983765,-0.106689,17.395020,-26.794432,12.268065
-0.173462,0.959473,-0.078613,18.554687,-25.085447,12.451171
-0.164429,1.025879,-0.025391,23.193357,-22.827147,13.305663
-0.178589,0.975464,-0.083496,25.146482,-16.967773,8.483887
-0.191406,0.957153,-0.084717,11.230468,-17.517090,8.972168
-0.203979,0.980591,-0.098877,8.117676,-16.174316,10.375976
-0.186401,0.984863,-0.171387,10.437011,-14.038085,10.498046
-0.183960,0.996094,-0.171753,14.648437,-21.606443,9.399414
-0.190430,0.976562,-0.035400,13.671874,-27.099607,7.385253
-0.187134,1.006592,0.046509,14.648437,-23.742674,8.239746
-0.175537,0.926147,-0.012939,18.249512,-14.160155,5.615234
-0.177124,0.895142,-0.021362,10.559081,-12.634276,12.268065
-0.204468,1.063110,0.011719,8.422852,-13.000487,16.723633
-0.216797,1.030762,0.062378,7.324218,-11.291503,7.568359
-0.220825,1.000732,0.040527,7.141113,-5.859375,4.028320
-0.227783,1.038696,0.073608,10.620116,-7.324218,4.333496
-0.233032,1.000366,0.167358,8.483887,-5.981445,1.159668
-0.231201,1.003174,0.088623,-6.225585,9.948730,4.943848
-0.209106,1.066895,-0.006714,-6.103515,11.535644,5.310058
-0.215698,1.028076,0.051147,-12.207030,6.896972,-4.272461
-0.220337,1.007935,0.058716,-9.521484,9.582520,-7.873535
-0.220093,1.004272,0.053345,-7.507324,11.901855,-7.690429
-0.209839,0.958252,0.019043,-12.451171,16.418457,-8.544922
-0.206055,0.962402,-0.031982,-19.226074,20.629881,-5.920410
-0.195801,0.951172,-0.100586,-15.319823,20.751951,-5.187988
-0.170898,0.973633,-0.107178,-12.390136,16.723633,-1.403808
-0.175049,1.017578,-0.045776,-11.657714,12.145995,-5.310058
-0.194336,0.970459,0.000977,-10.803222,18.615723,-11.779784
-0.207764,0.969238,-0.022217,-14.404296,20.935057,-10.009766
-0.200684,1.004272,-0.103027,-19.531250,27.954100,-8.422852
-0.199463,0.983643,-0.150146,-22.705076,29.479979,-9.948730
-0.206421,1.034058,-0.219360,-18.249512,23.925779,-11.169433
-0.198853,0.987915,-0.177246,-12.145995,18.737793,-14.221190
-0.194336,0.996826,0.000732,-8.728027,9.704590,-13.793944
-0.192627,0.992920,0.085571,-15.197753,18.737793,-16.174316
-0.181885,0.920532,0.009277,-22.399900,38.452148,-17.883301
-0.168945,0.946289,-0.210571,-27.343748,42.541500,-13.061522
-0.164795,1.026123,-0.281006,-28.625486,37.170410,-11.352538
-0.165039,1.006348,-0.252319,-21.667479,24.414061,-18.737793
-0.173950,0.983765,-0.110352,-24.291990,17.028809,-20.324705
-0.167725,1.006226,0.063721,-26.550291,21.179197,-22.705076
-0.133057,0.850464,-0.151855,-20.385740,44.860836,-27.954100
-0.113770,0.833862,-0.295288,-18.737793,51.879879,-17.272949
-0.094849,0.864380,-0.365845,-21.179197,39.916992,-9.521484
-0.096802,0.911377,-0.347900,-20.446775,34.973145,-5.065917
-0.114624,0.990234,-0.297363,-14.709472,27.404783,-3.784179
-0.122681,0.960083,-0.293579,-15.380858,29.846189,-9.033203
-0.141235,0.929932,-0.331421,-21.606443,32.348633,-6.347656
-0.139160,1.010620,-0.404053,-31.555174,32.897949,-1.770019
-0.113281,0.888306,-0.451904,-30.822752,24.536131,-8.789063
-0.102661,0.908203,-0.470215,-27.709959,15.869140,0.488281
-0.093262,0.977783,-0.451416,-22.521971,10.620116,0.976562
-0.098755,0.926758,-0.391479,-4.516602,3.295898,-2.990722
-0.105591,0.946411,-0.362793,2.258301,2.685547,-0.366211
-0.113525,0.942017,-0.378662,-6.591796,3.295898,-0.305176
-0.111694,0.949097,-0.422241,-12.023925,1.220703,1.281738
-0.114136,0.995239,-0.423584,-8.483887,-5.187988,2.685547
-0.110718,0.971191,-0.399170,1.586914,-9.277344,-0.488281
-0.105469,0.954468,-0.398193,4.577637,-9.765625,-0.244141
-0.103271,0.943237,-0.372192,6.225585,-13.793944,-1.220703
-0.102417,0.879761,-0.308228,9.887695,-20.324705,-1.892090
-0.101929,0.865723,-0.256836,4.211426,-23.986814,3.723144
-0.107666,0.899902,-0.210327,-1.098633,-19.897461,9.033203
-0.127808,1.017334,-0.336792,-8.056641,-8.544922,14.770507
-0.128540,0.993896,-0.446045,7.934570,-10.009766,7.324218
-0.128784,0.936401,-0.418091,17.639160,-24.353025,3.601074
-0.127686,0.815674,-0.228516,12.207030,-29.541014,7.263183
-0.142212,1.048828,-0.182739,2.380371,-28.686522,20.690916
-0.139282,0.875000,-0.192261,13.549804,-20.263670,9.887695
-0.149048,0.912109,-0.268921,20.751951,-10.864257,19.409180
-0.161377,1.060791,-0.334106,18.798828,-15.747069,12.817382
-0.155029,0.962769,-0.309082,16.967773,-20.874022,7.385253
-0.155884,0.927124,-0.236206,12.084960,-29.479979,8.361816
-0.159790,0.960693,-0.246948,9.460449,-29.174803,12.207030
-0.170776,0.985107,-0.209839,10.009766,-30.029295,11.352538
-0.176392,0.973267,-0.152588,20.507811,-27.709959,7.934570
-0.172607,0.949707,-0.170776,30.029295,-19.042969,7.019042
-0.160645,0.947144,-0.240967,28.015135,-22.216795,7.324218
-0.155273,0.917236,-0.187622,17.150879,-25.573729,7.385253
-0.178345,0.948975,-0.174072,2.868652,-26.672361,10.009766
-0.185181,0.966309,-0.152222,20.263670,-23.132322,13.000487
-0.176514,0.976318,-0.102295,26.855467,-20.751951,13.366698
-0.161377,0.978638,-0.127930,31.066893,-17.395020,11.779784
-0.175415,0.930054,-0.106812,27.282713,-20.263670,9.887695
-0.186157,0.958374,-0.084595,18.493652,-20.141600,13.122558
-0.203247,0.978516,-0.090942,14.221190,-18.432617,12.878417
-0.214355,1.013428,-0.083252,12.207030,-16.784668,12.084960
-0.213257,0.994995,-0.068115,19.714355,-16.113281,8.911133
-0.209839,1.027588,-0.063354,20.385740,-17.028809,6.896972
-0.200562,0.962769,0.000122,18.371582,-18.066406,4.394531
-0.201172,0.967896,0.018188,8.789063,-14.953612,7.019042
-0.207886,1.025635,0.030640,-4.943848,-9.277344,4.150391
-0.218750,1.002075,0.030029,-8.361816,-6.958007,4.028320
-0.230591,1.045410,0.074829,-13.305663,-3.784179,2.319336
-0.231812,1.019653,0.036011,-9.155273,5.554199,-2.807617
-0.223267,1.013428,-0.055054,-9.887695,3.967285,-4.089355
-0.213745,0.966553,-0.052368,-10.681151,1.586914,-3.479004
-0.209106,1.020264,0.010742,-8.117676,0.244141,0.915527
-0.211426,1.015259,0.032959,-4.821777,5.249023,-2.990722
-0.208984,0.966675,0.024780,-6.042480,9.521484,-3.173828
-0.204712,0.985352,-0.093628,-5.004883,16.723633,-0.732422
-0.205322,0.993896,-0.124268,0.549316,13.244628,-0.366211
-0.207642,1.003418,-0.102783,-2.807617,9.277344,-1.281738
-0.205688,0.976196,-0.077271,-2.197266,9.765625,-2.502441
-0.201538,0.979980,-0.085449,5.004883,13.061522,-2.319336
-0.202393,0.976562,-0.086548,3.967285,14.770507,-3.906250
-0.214722,0.978149,-0.077271,-2.624511,15.380858,-2.868652
-0.211426,1.015137,-0.090942,-0.915527,15.563964,-4.272461
-0.209473,1.024536,-0.003906,-6.652832,15.197753,-8.178711
-0.213135,1.019165,-0.009888,-23.498533,25.695799,-12.817382
-0.198730,0.988892,-0.143555,-18.554687,31.799314,-16.479492
-0.183716,0.914185,-0.204102,-14.221190,27.893064,-16.296387
-0.190674,0.996338,-0.145142,-13.549804,17.272949,-12.573241
-0.196289,1.000122,-0.094727,-7.812500,15.441894,-16.662598
-0.198853,0.972290,-0.009155,-13.366698,26.794432,-19.165039
-0.182861,0.968262,-0.130005,-19.531250,35.095215,-19.531250
-0.159180,0.964600,-0.319946,-27.038572,40.649410,-21.240232
-0.161011,0.966675,-0.353882,-20.263670,28.686522,-22.460936
-0.174438,0.979126,-0.274292,-7.751464,18.493652,-21.118162
-0.154175,0.943359,-0.139404,-8.483887,18.188477,-19.287109
-0.149902,0.915283,-0.119141,-17.822266,26.062010,-15.441894

-0.197632,0.984253,-0.121094,3.906250,-1.403808,5.371093
-0.195068,0.988037,-0.159180,4.150391,-2.563476,7.202148
-0.201660,1.013794,-0.111572,4.760742,-8.239746,5.798339
-0.217163,0.950195,-0.049438,4.028320,-7.446289,1.892090
-0.223145,0.989502,-0.027344,1.525879,-2.685547,5.920410
-0.221680,1.025635,-0.033203,1.586914,0.427246,4.882812
-0.212402,1.022827,-0.095947,0.366211,5.249023,2.929687
-0.206299,1.035522,-0.127808,1.037598,3.662109,-0.244141
-0.202271,0.986084,-0.113770,7.995605,-1.464844,-3.601074
-0.215576,0.941284,-0.017578,8.483887,-1.953125,-2.990722
-0.227173,0.978760,0.063965,3.234863,4.882812,2.990722
-0.234863,1.030029,0.049927,-3.112793,18.737793,4.089355
-0.224121,1.016357,-0.065308,-2.929687,22.827147,2.441406
-0.225708,1.102661,-0.126953,-5.432128,19.897461,-1.037598
-0.238647,1.062866,-0.112671,-5.493164,12.756347,-13.671874
-0.240967,0.928101,-0.024292,14.099120,12.145995,-9.277344
-0.231201,0.990479,0.060059,13.366698,13.366698,-6.164550
-0.242920,0.937012,0.134521,-2.807617,18.249512,-7.568359
-0.242065,1.039429,0.132080,-23.254393,35.949707,-6.164550
-0.231323,0.986938,-0.182129,-22.644041,46.020504,-13.732909
-0.225220,0.966309,-0.293091,-21.484373,39.489746,-16.601562
-0.219360,0.950928,-0.161133,-29.724119,27.587889,-17.211914
-0.208252,0.937500,-0.130859,-28.076170,31.921385,-16.723633
-0.186157,0.959595,-0.185547,-23.193357,35.461426,-17.089844
-0.160278,0.908203,-0.265503,-16.174316,40.344234,-19.897461
-0.142456,0.892944,-0.419800,-14.282226,42.236324,-18.615723
-0.134033,0.890137,-0.465210,-24.597166,32.775879,-15.686034
-0.137085,0.936401,-0.469849,-26.428221,20.446775,-12.268065
-0.158569,0.927734,-0.325317,-22.644041,14.770507,-12.756347
-0.162476,0.992676,-0.224365,-14.831542,15.930175,-9.094238
-0.137817,0.894287,-0.338989,-13.793944,27.648924,-15.563964
-0.121948,0.883423,-0.462646,-18.249512,35.339355,-6.835937
-0.109131,0.953857,-0.596436,-22.644041,29.418943,-2.990722
-0.121094,0.952759,-0.435669,-26.916502,5.859375,-8.544922
-0.127075,0.894653,-0.354736,-15.686034,1.220703,-8.911133
-0.124390,0.914062,-0.344482,-6.652832,3.112793,-2.624511
-0.122437,0.884766,-0.280884,-5.615234,2.563476,-4.028320
-0.113403,0.882812,-0.437378,-3.051758,12.145995,-0.427246
-0.112183,0.917725,-0.539673,-2.868652,6.042480,3.601074
-0.119995,0.951294,-0.422485,-11.169433,-9.704590,0.671387
-0.120483,0.918457,-0.297974,-13.854980,-8.361816,0.305176
-0.120483,0.924316,-0.417725,-11.169433,-0.610352,3.295898
-0.122803,0.934326,-0.451050,-1.098633,-6.530761,4.760742
-0.132324,0.953613,-0.384155,1.708984,-10.803222,4.455566
-0.138672,0.941772,-0.406616,2.197266,-11.291503,3.051758
-0.135010,0.913208,-0.396118,2.807617,-16.723633,1.892090
-0.134521,0.909180,-0.352783,0.427246,-19.409180,4.699707
-0.134033,0.913330,-0.330688,1.525879,-16.906738,6.408691
-0.132324,0.921509,-0.394409,4.943848,-13.000487,7.507324
-0.137451,0.916016,-0.409668,18.310547,-19.775391,8.483887
-0.148560,0.948853,-0.318604,22.277830,-25.024412,10.559081
-0.152832,0.957031,-0.314331,20.141600,-24.169920,9.521484
-0.160278,0.932739,-0.262451,13.305663,-26.062010,7.995605
-0.163452,0.926392,-0.259277,10.864257,-21.972654,9.094238
-0.161987,0.906738,-0.301758,15.441894,-20.935057,10.375976
-0.155029,0.985840,-0.299194,22.521971,-24.230955,12.756347
-0.158691,0.986572,-0.331665,25.451658,-29.968260,5.310058
-0.157715,0.943359,-0.235352,26.977537,-34.667969,1.892090
-0.184448,0.895142,-0.217529,26.184080,-32.348633,0.427246
-0.177246,0.912842,-0.174194,21.667479,-28.076170,12.329101
-0.177734,0.986450,-0.210083,25.146482,-21.606443,18.920898
-0.183472,0.973022,-0.238159,37.048340,-26.550291,11.962890
-0.197510,0.963379,-0.191650,45.410152,-30.456541,11.047362
-0.180176,0.992920,-0.088379,54.992672,-31.799314,10.681151
-0.179810,1.020142,-0.083374,50.720211,-24.841307,2.868652
-0.223022,0.902100,-0.073730,44.921871,-22.705076,0.549316
-0.199707,0.973145,-0.055908,31.433104,-17.761230,15.502929
-0.193359,1.009644,-0.089844,30.090330,-14.282226,16.357422
-0.196289,0.987061,-0.109985,37.292480,-17.456055,11.718749
-0.210083,0.992065,-0.088745,42.419430,-20.751951,11.413573
-0.223511,0.982178,0.107056,37.048340,-25.573729,9.826660
-0.220825,0.984497,0.096802,22.460936,-10.803222,11.169433
-0.220947,1.035767,-0.016479,14.282226,-7.568359,10.192870
-0.229370,0.988647,0.024048,1.892090,-11.596679,4.455566
-0.232300,0.983154,0.069580,1.831055,-10.742187,5.554199
-0.229736,0.989136,0.062134,15.502929,-6.164550,8.544922
-0.232544,1.064697,0.091187,11.291503,-5.920410,6.835937
-0.236206,1.001343,0.099121,-3.417969,-1.281738,-1.342773
-0.233765,0.991089,0.085083,-12.512206,2.929687,-1.831055
-0.240112,0.983765,0.087280,-13.122558,3.112793,-0.793457
-0.245728,1.042236,0.151489,-15.624999,4.821777,1.159668
-0.245361,1.039795,0.138550,-14.648437,12.390136,-4.943848
-0.232300,1.034668,0.051147,-5.615234,18.249512,-9.582520
-0.234619,1.066895,-0.005981,-4.455566,18.859863,-10.803222
-0.228638,1.077515,-0.070435,-2.136230,19.226074,-17.456055
-0.222900,0.911621,-0.049438,-3.417969,9.704590,-25.451658
-0.225342,0.916870,0.134399,-12.878417,7.202148,-16.418457
-0.221680,0.998901,0.115479,-20.446775,22.216795,-11.108397
-0.219971,0.929321,0.049072,-19.531250,36.987305,-13.977050
-0.215088,1.065430,-0.089355,-17.883301,40.405270,-15.441894
-0.177124,0.931030,-0.226318,-15.197753,38.024902,-22.644041
-0.159058,0.889771,-0.220581,-19.287109,26.062010,-17.578125
-0.173218,0.988892,-0.112305,-16.845703,17.333984,-10.681151
-0.181152,0.905884,-0.037231,-15.563964,20.690916,-10.986327
-0.170776,0.984619,0.001709,-18.371582,29.235838,-3.540039
-0.171143,0.976685,-0.136963,-15.563964,44.799801,-8.666992
-0.171143,0.905273,-0.231934,-14.343261,48.400875,-11.535644
-0.163330,1.008423,-0.410889,-18.310547,36.499023,-7.507324
-0.142090,1.018433,-0.405640,-17.944336,27.099607,-12.084960
-0.142578,0.974487,-0.262695,-16.052246,10.986327,-15.258788
-0.148437,1.017212,-0.149780,-17.089844,10.375976,-15.441894
-0.130615,0.887939,-0.122559,-20.385740,29.479979,-13.488769
-0.132080,0.939209,-0.264282,-26.184080,36.621094,-5.676269
-0.126709,0.998047,-0.373901,-33.264160,33.935547,-5.676269
-0.115601,0.954956,-0.374390,-32.043457,20.812986,-12.939452
-0.108643,0.975708,-0.434448,-13.305663,13.000487,-9.765625
-0.096680,0.954956,-0.361328,-3.234863,7.324218,-12.023925
-0.096191,0.802246,-0.252197,-1.281738,2.990722,-12.939452
-0.100220,0.841675,-0.228760,-15.258788,9.338379,2.502441
-0.104736,0.990112,-0.310059,-19.287109,13.977050,5.065917
-0.097900,0.961304,-0.431885,-22.583006,13.793944,0.549316
-0.096069,0.957031,-0.454102,-16.601562,2.624511,0.732422
-0.099731,0.948486,-0.407471,-6.713867,-7.080078,-0.732422
-0.091919,0.870850,-0.364136,-5.859375,-7.995605,0.976562
-0.097900,0.923096,-0.328125,-11.962890,-9.094238,8.850098
-0.105835,0.951660,-0.290405,-14.160155,-6.652832,10.681151
-0.112671,0.975220,-0.382446,-9.155273,-2.380371,10.192870
-0.119385,0.974854,-0.449951,-1.220703,-6.896972,7.812500
-0.116333,0.930176,-0.347412,-5.676269,-19.165039,6.103515
-0.122681,0.932007,-0.348267,0.061035,-22.827147,7.080078
-0.127930,0.898437,-0.295288,4.455566,-25.329588,6.469726
-0.139893,0.893555,-0.225220,5.004883,-22.888182,13.732909
-0.143799,0.959717,-0.228516,2.197266,-14.587401,19.714355
-0.150757,0.986328,-0.372070,17.517090,-15.869140,11.718749
-0.170044,0.933838,-0.336304,19.409180,-23.742674,12.145995
-0.184937,0.953125,-0.172729,12.939452,-32.775879,16.906738
-0.196899,0.941284,-0.134155,6.774902,-24.963377,21.911619
-0.194580,0.954834,-0.175781,11.230468,-14.892577,29.541014

-0.130127,0.897461,-0.311890,11.657714,5.615234,-6.652832
-0.133545,0.960083,-0.282349,9.765625,5.859375,-4.638672
-0.127930,0.930786,-0.272705,10.803222,7.690429,-7.812500
-0.147949,0.954590,-0.305176,4.150391,10.253905,-8.178711
-0.142334,0.971313,-0.343384,3.662109,11.474608,-9.155273
-0.122437,0.922974,-0.453613,4.150391,2.990722,-9.643555
-0.130737,0.886597,-0.398682,1.770019,-2.868652,-5.554199
-0.121216,0.967773,-0.363159,7.568359,-7.263183,5.004883
-0.125488,0.953857,-0.318970,18.188477,-10.375976,1.953125
-0.117676,0.965698,-0.331299,23.254393,-6.225585,-0.122070
-0.140015,0.933228,-0.369141,17.089844,-9.887695,-3.234863
