"aX,aY,aZ,gX,gY,gZ"
"0.166016,-0.795410,0.071045,-50.598141,23.254393,22.583006"
"0.215942,-0.894043,-0.097412,-57.617184,24.597166,18.615723"
"0.227417,-1.048584,-0.097534,-59.753414,9.460449,19.165039"
"0.200928,-0.937134,0.009155,-46.874996,-2.136230,35.156250"
"0.188477,-0.885620,0.088135,-44.616695,-0.793457,37.109375"
"0.187134,-0.864380,0.188843,-42.358395,5.981445,34.912109"
"0.206055,-0.803955,0.156494,-31.494139,20.202635,30.456541"
"0.213867,-0.799194,0.144165,-30.578611,25.756834,21.911619"
"0.248169,-0.927368,0.039795,-37.902832,27.526854,20.019531"
"0.258057,-0.974731,-0.007202,-34.301758,22.766111,24.658201"
"0.219971,-0.885010,0.159912,-16.540527,11.840819,35.522461"
"0.213013,-0.831909,0.188354,-6.652832,19.775391,36.254883"
"0.223755,-0.767944,0.135498,-0.915527,25.085447,32.775879"
"0.265015,-0.780762,0.037720,10.498046,32.897949,24.291990"
"0.287109,-0.833252,-0.028442,3.845215,35.156250,18.554687"
"0.304199,-0.918701,-0.104126,10.131835,26.977537,23.620604"
"0.286255,-0.886719,-0.063599,18.188477,22.338865,28.076170"
"0.271240,-0.741211,0.040894,28.015135,20.446775,33.447266"
"0.268921,-0.652954,0.080078,23.071287,28.869627,23.742674"
"0.284790,-0.632202,0.065308,17.089844,35.217285,13.854980"
"0.308472,-0.791748,-0.102539,3.479004,44.067379,-1.708984"
"0.317017,-0.869507,-0.185425,-7.568359,37.475586,-0.061035"
"0.315918,-0.847168,-0.175293,6.408691,20.507811,13.916015"
"0.260498,-0.602417,0.024292,16.967773,15.563964,16.601562"
"0.209106,-0.505737,0.166504,36.010742,24.230955,2.807617"
"0.203857,-0.560059,0.133667,43.579098,49.743649,-19.348145"
"0.226440,-0.779297,-0.049805,38.513184,59.265133,-26.306150"
"0.264160,-0.962524,-0.283691,10.864257,64.147949,-24.658201"
"0.265137,-0.892944,-0.295776,17.578125,45.532223,-6.530761"
"0.229980,-0.643188,-0.167603,24.414061,35.583496,-9.033203"
"0.182495,-0.676392,-0.070190,31.005857,37.780762,-16.052246"
"0.188721,-0.798584,-0.137207,44.616695,51.574703,-24.169920"
"0.199341,-0.847656,-0.226318,41.320797,57.678219,-24.047850"
"0.210205,-0.864868,-0.349121,39.489746,54.138180,-21.789549"
"0.215942,-0.790161,-0.339722,38.024902,43.090816,-17.761230"
"0.190918,-0.729614,-0.296997,34.973145,37.048340,-18.615723"
"0.164429,-0.659424,-0.251221,39.489746,36.926270,-23.681639"
"0.112549,-0.644531,-0.200439,36.499023,40.954586,-32.043457"
"0.136108,-0.873413,-0.368774,20.629881,54.748531,-49.438473"
"0.162109,-0.999512,-0.502075,7.568359,55.236813,-48.767086"
"0.172852,-1.011230,-0.580811,10.009766,46.203609,-39.855957"
"0.130371,-0.846313,-0.436279,29.235838,28.015135,-23.376463"
"0.095947,-0.705200,-0.356812,41.992184,27.160643,-24.597166"
"0.080078,-0.761475,-0.373413,25.024412,35.095215,-44.311520"
"0.069092,-1.026367,-0.429199,10.192870,38.269043,-49.865719"
"0.110352,-1.067383,-0.595337,-11.535644,40.771481,-42.907711"
"0.111938,-1.019409,-0.603394,-2.380371,26.062010,-31.188963"
"0.084717,-0.890381,-0.523315,9.094238,14.587401,-32.348633"
"0.062500,-0.872559,-0.483398,4.699707,11.657714,-37.475586"
"0.048706,-1.002319,-0.430908,-1.953125,5.004883,-48.400875"
"0.036255,-1.018311,-0.428467,0.061035,14.587401,-48.156734"
"0.039551,-1.055786,-0.556030,-4.882812,17.089844,-49.133297"
"0.025269,-1.142090,-0.579590,4.028320,10.742187,-43.518063"
"0.018188,-1.059692,-0.573486,46.203609,2.197266,-19.531250"
"-0.002930,-0.756714,-0.511963,58.105465,-1.647949,-20.507811"
"-0.040283,-0.757324,-0.454468,44.128414,-0.671387,-32.226562"
"-0.032837,-0.920532,-0.518311,11.596679,4.089355,-48.828121"
"-0.019287,-0.955688,-0.564575,-3.112793,-0.976562,-44.311520"
"-0.033081,-0.925049,-0.542603,8.544922,-11.474608,-33.813477"
"-0.052124,-0.859985,-0.532959,18.005371,-12.817382,-31.127928"
"-0.058228,-0.790649,-0.518066,18.249512,-15.319823,-32.043457"
"-0.046143,-0.810181,-0.571655,0.915527,-15.624999,-42.175289"
"-0.047485,-0.886230,-0.612549,-10.009766,-19.775391,-50.842281"
"-0.072388,-1.125122,-0.619141,-16.967773,-23.803709,-51.330563"
"-0.113647,-1.079224,-0.455322,-14.038085,-31.677244,-36.926270"
"-0.121338,-0.961914,-0.437378,1.464844,-24.719236,-26.733397"
"-0.112915,-0.898437,-0.473511,9.643555,-19.104004,-36.010742"
"-0.103516,-1.084351,-0.529785,12.084960,-19.104004,-38.452148"
"-0.118164,-1.164429,-0.494873,11.840819,-26.733397,-29.541014"
"-0.129517,-1.104248,-0.427490,25.024412,-33.081055,-11.291503"
"-0.120850,-0.930908,-0.352661,21.057127,-26.367186,-7.324218"
"-0.108765,-0.910400,-0.374146,13.366698,-22.277830,-9.155273"
"-0.093872,-0.843262,-0.389648,2.441406,-16.174316,-12.512206"
"-0.081055,-0.845337,-0.461548,-18.981934,-14.831542,-24.291990"
"-0.091064,-1.039307,-0.501587,-25.024412,-26.855467,-24.475096"
"-0.110718,-1.058105,-0.399658,-15.624999,-31.066893,-14.892577"
"-0.091553,-0.932983,-0.413818,0.549316,-30.029295,0.610352"
"-0.072510,-0.932007,-0.446777,4.882812,-29.541014,1.953125"
"-0.067261,-0.879395,-0.329712,5.920410,-30.029295,0.427246"
"-0.059814,-0.846436,-0.287598,0.366211,-27.343748,-3.845215"
"-0.048706,-0.851440,-0.340088,-10.253905,-23.315428,-12.268065"
"-0.039795,-0.865967,-0.386230,-19.287109,-24.230955,-20.446775"
"-0.027222,-1.050903,-0.452148,-24.780272,-33.142090,-21.728514"
"-0.053711,-1.020264,-0.378418,-17.333984,-37.719727,-10.925292"
"-0.083862,-0.853882,-0.283203,-9.216309,-41.076656,-4.150391"
"-0.079468,-0.877930,-0.288574,-17.517090,-34.545898,-17.333984"
"-0.090942,-1.016846,-0.303833,-25.390623,-33.630371,-19.287109"
"-0.107422,-1.043335,-0.267090,-26.428221,-31.494139,-17.089844"
"-0.104370,-1.159668,-0.331543,-31.311033,-25.634764,-13.244628"
"-0.107422,-1.196655,-0.332642,-23.498533,-29.418943,0.854492"
"-0.119019,-1.136230,-0.259766,-11.230468,-31.433104,12.878417"
"-0.125732,-1.087891,-0.227661,-12.268065,-31.188963,13.854980"
"-0.115967,-1.131592,-0.205078,-24.658201,-29.296873,11.901855"
"-0.105591,-1.174072,-0.221313,-37.231445,-24.841307,14.465331"
"-0.084717,-1.270508,-0.292114,-39.916992,-27.282713,26.977537"
"-0.083130,-1.255005,-0.280396,-35.034180,-29.785154,36.254883"
"-0.087524,-1.173828,-0.188721,-17.822266,-34.851074,52.917477"
"-0.080933,-1.076782,-0.108154,-10.681151,-29.113768,58.593746"
"-0.076172,-0.952393,-0.083252,-32.043457,-15.624999,45.776363"
"-0.058105,-0.953979,-0.074341,-45.532223,-12.207030,38.879395"
"-0.009644,-1.023926,-0.131226,-68.481445,-6.713867,26.916502"
"0.015137,-1.084473,-0.151489,-74.157715,-5.004883,26.550291"
"0.047852,-1.166260,-0.201782,-57.983395,-11.169433,45.043941"
"0.045532,-1.018066,-0.086670,-46.936031,-16.235352,55.847164"
"0.053101,-0.827271,0.026978,-38.330078,-15.258788,59.204098"
"0.058350,-0.789185,0.065918,-36.560059,-6.896972,44.128414"
"0.076660,-0.784424,0.095093,-39.916992,-0.366211,34.362793"
"0.119507,-0.946045,-0.049316,-47.729488,15.502929,18.005371"
"0.134277,-0.995117,-0.126709,-32.958984,18.676758,23.315428"
"0.152954,-0.961914,-0.167236,-10.864257,11.352538,35.278320"
"0.161865,-0.930054,-0.170410,-0.915527,7.629394,40.527340"
""
"0.036011,-0.812012,-0.531616,31.677244,13.671874,-31.127928"
"0.016724,-0.830200,-0.575439,12.634276,7.629394,-49.194332"
