"aX,aY,aZ,gX,gY,gZ"
"0.309814,-0.875000,-0.100586,-7.324218,6.713867,-91.186516"
"0.310181,-1.070435,-0.109497,-11.047362,-0.183105,-93.078606"
"0.296265,-1.044312,-0.100464,0.671387,-9.216309,-73.486328"
"0.250732,-0.920654,-0.016846,8.239746,-11.901855,-68.359375"
"0.225342,-0.800415,0.113159,14.465331,-9.399414,-73.730469"
"0.215332,-0.924316,0.016479,10.925292,17.517090,-96.801750"
"0.209473,-1.005615,-0.148560,-6.164550,21.606443,-95.031731"
"0.177490,-0.987061,-0.233765,-3.967285,6.591796,-87.768547"
"0.129517,-0.922974,-0.074951,5.493164,-16.845703,-84.106438"
"0.093628,-0.950073,-0.003662,0.061035,-15.808105,-91.613762"
"0.080200,-0.992798,0.008789,-3.112793,-7.934570,-95.825188"
"0.062378,-1.027344,0.016602,14.282226,-1.464844,-89.660637"
"0.038208,-0.911865,-0.073853,21.179197,1.220703,-88.317863"
"-0.021729,-0.886230,-0.159180,20.080564,-1.464844,-97.351067"
"-0.052490,-0.917480,-0.151978,6.286621,-15.197753,-108.825676"
"-0.107422,-0.875000,0.026367,-5.493164,-17.272949,-132.385254"
"-0.137329,-1.219482,0.082886,-25.939939,-4.455566,-146.850586"
"-0.143921,-1.292725,-0.060425,-30.212400,6.225585,-122.680656"
"-0.168701,-1.101196,-0.088257,1.647949,-5.676269,-82.946770"
"-0.222290,-0.800781,-0.056396,10.620116,-10.925292,-81.481926"
"-0.261353,-0.817505,-0.050537,0.549316,-10.375976,-103.027336"
"-0.288330,-0.875000,-0.086548,-17.333984,-8.666992,-122.375481"
"-0.333374,-0.982056,-0.100708,-22.155760,-16.601562,-125.732414"
"-0.365601,-1.120728,-0.055786,-26.245115,-22.033689,-123.718254"
"-0.385864,-1.259766,0.042725,-29.602049,-29.724119,-111.022942"
"-0.397827,-1.249878,0.079956,-19.470215,-28.625486,-83.312981"
"-0.422607,-1.047241,0.066772,16.296387,-19.897461,-61.035152"
"-0.456177,-0.867920,0.037842,17.272949,-13.916015,-55.603024"
"-0.449707,-0.866821,-0.047852,7.385253,-2.868652,-60.302731"
"-0.447266,-0.952881,-0.090942,2.990722,-4.150391,-71.044922"
